feature,score
rThirdParty_Info_Period2_5,435
rThirdParty_Info_Period2_17,407
rThirdParty_Info_Period1_14,406
rThirdParty_Info_Period3_15,401
rThirdParty_Info_Period2_15,397
rThirdParty_Info_Period2_13,387
rThirdParty_Info_Period2_3,386
rUserInfo_18,380
rThirdParty_Info_Period3_14,376
rThirdParty_Info_Period3_5,375
rThirdParty_Info_Period2_14,371
rThirdParty_Info_Period1_3,370
rThirdParty_Info_Period4_5,368
rThirdParty_Info_Period2_16,366
rThirdParty_Info_Period1_15,362
rThirdParty_Info_Period2_4,359
rThirdParty_Info_Period2_1,354
rThirdParty_Info_Period3_13,353
rThirdParty_Info_Period1_13,353
rThirdParty_Info_Period1_5,352
rThirdParty_Info_Period1_17,352
rThirdParty_Info_Period4_15,351
rThirdParty_Info_Period2_8,347
rThirdParty_Info_Period3_1,344
rThirdParty_Info_Period5_17,341
rThirdParty_Info_Period1_8,341
rThirdParty_Info_Period5_15,337
rThirdParty_Info_Period2_2,337
rThirdParty_Info_Period4_13,336
rThirdParty_Info_Period5_14,332
rThirdParty_Info_Period3_17,330
rThirdParty_Info_Period1_4,329
rThirdParty_Info_Period1_2,325
rThirdParty_Info_Period3_3,322
rThirdParty_Info_Period4_3,322
rThirdParty_Info_Period5_5,319
rThirdParty_Info_Period1_16,317
rThirdParty_Info_Period5_13,316
rThirdParty_Info_Period4_2,312
rThirdParty_Info_Period2_7,310
rWeblogInfo_7,310
rThirdParty_Info_Period4_17,306
rThirdParty_Info_Period3_8,305
rThirdParty_Info_Period4_16,298
rThirdParty_Info_Period1_7,294
rThirdParty_Info_Period4_1,292
rThirdParty_Info_Period3_2,291
rThirdParty_Info_Period3_16,290
rThirdParty_Info_Period3_4,287
rThirdParty_Info_Period4_14,286
rSocialNetwork_8,286
rThirdParty_Info_Period2_6,284
rThirdParty_Info_Period6_15,282
rThirdParty_Info_Period6_17,277
rThirdParty_Info_Period4_4,276
rThirdParty_Info_Period1_1,273
rThirdParty_Info_Period6_13,269
rThirdParty_Info_Period5_1,263
rThirdParty_Info_Period4_8,255
rThirdParty_Info_Period6_16,252
rThirdParty_Info_Period6_5,252
rSocialNetwork_9,251
rThirdParty_Info_Period5_16,248
rSocialNetwork_10,245
rThirdParty_Info_Period5_4,244
rThirdParty_Info_Period4_7,243
rThirdParty_Info_Period6_14,239
rThirdParty_Info_Period3_6,239
rThirdParty_Info_Period1_6,238
rThirdParty_Info_Period5_2,237
rThirdParty_Info_Period5_3,235
rThirdParty_Info_Period2_11,235
rThirdParty_Info_Period6_8,234
rThirdParty_Info_Period5_8,232
rThirdParty_Info_Period3_7,232
rThirdParty_Info_Period5_7,228
rThirdParty_Info_Period4_6,226
rWeblogInfo_17,225
rThirdParty_Info_Period5_6,222
rThirdParty_Info_Period6_7,216
rThirdParty_Info_Period6_1,214
rThirdParty_Info_Period6_2,208
rThirdParty_Info_Period6_4,201
rThirdParty_Info_Period6_3,200
rWeblogInfo_16,198
rThirdParty_Info_Period3_11,198
rThirdParty_Info_Period2_9,198
rThirdParty_Info_Period1_11,192
rThirdParty_Info_Period4_11,179
rThirdParty_Info_Period6_6,175
rWeblogInfo_6,172
rThirdParty_Info_Period1_9,165
rWeblogInfo_18,164
rThirdParty_Info_Period6_11,157
rThirdParty_Info_Period5_11,154
rWeblogInfo_4,152
rWeblogInfo_15,142
rThirdParty_Info_Period3_9,139
rThirdParty_Info_Period5_9,134
rThirdParty_Info_Period4_9,125
rWeblogInfo_8,124
rWeblogInfo_5,116
rThirdParty_Info_Period2_12,103
rThirdParty_Info_Period6_9,97
rThirdParty_Info_Period3_12,89
rThirdParty_Info_Period1_10,88
rUserInfo_10,87
rThirdParty_Info_Period2_10,82
rWeblogInfo_14,81
rThirdParty_Info_Period5_12,75
rThirdParty_Info_Period1_12,71
rThirdParty_Info_Period4_12,70
rWeblogInfo_24,68
rThirdParty_Info_Period6_12,66
rThirdParty_Info_Period3_10,64
rWeblogInfo_33,60
rSocialNetwork_13,58
rWeblogInfo_30,51
rWeblogInfo_36,50
rWeblogInfo_2,50
rWeblogInfo_27,45
rThirdParty_Info_Period4_10,40
rThirdParty_Info_Period6_10,39
rThirdParty_Info_Period5_10,38
rWeblogInfo_39,29
rSocialNetwork_17,22
rWeblogInfo_42,20
rSocialNetwork_14,20
rWeblogInfo_48,14
rWeblogInfo_9,13
rWeblogInfo_25,12
rWeblogInfo_28,11
rSocialNetwork_4,9
rWeblogInfo_34,9
rThirdParty_Info_Period7_15,8
rSocialNetwork_5,8
rSocialNetwork_3,8
rThirdParty_Info_Period7_17,7
rThirdParty_Info_Period7_4,7
rThirdParty_Info_Period7_3,7
rThirdParty_Info_Period7_6,6
rThirdParty_Info_Period7_5,6
rWeblogInfo_50,5
rWeblogInfo_51,5
rWeblogInfo_3,5
rWeblogInfo_29,5
rThirdParty_Info_Period7_1,5
rWeblogInfo_38,4
rThirdParty_Info_Period7_11,4
rWeblogInfo_56,3
rWeblogInfo_37,3
rSocialNetwork_15,3
rThirdParty_Info_Period7_14,3
rThirdParty_Info_Period7_16,3
rWeblogInfo_23,3
rWeblogInfo_26,3
rThirdParty_Info_Period7_8,3
rThirdParty_Info_Period7_7,3
rThirdParty_Info_Period7_2,3
rWeblogInfo_45,3
rWeblogInfo_1,3
rWeblogInfo_57,2
rWeblogInfo_32,2
rWeblogInfo_35,2
rThirdParty_Info_Period7_13,2
rThirdParty_Info_Period7_9,2
rWeblogInfo_43,2
rWeblogInfo_53,1
rWeblogInfo_54,1
rWeblogInfo_40,1
rSocialNetwork_16,1
rSocialNetwork_11,1
rSocialNetwork_6,1
rWeblogInfo_31,1
rThirdParty_Info_Period7_12,1
rWeblogInfo_46,1
